shot_number,year,spatial_block_id,spatial_fold,missing_reason
335211100300219089,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
335211100300219129,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
335211100300219221,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
335211100300219227,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
335211100300219293,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
335211100300219326,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
335211100300219481,2024,EPSG5070_50KM_29_24,2,DEM_MASKED
341010000300424700,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010000300424701,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010000300424702,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010000300424703,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010100300424692,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424738,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424739,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424740,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424741,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424742,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424743,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424746,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
341010200300424747,2024,EPSG5070_50KM_28_21,2,DEM_MASKED
36520600300618856,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
36520600300618880,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
36520800300229728,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
36520800300229753,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
36520800300229789,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
36521100300224205,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
36521100300224249,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
37130000300230885,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300230942,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300230945,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300230980,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300231004,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300231021,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300231030,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300231103,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300231147,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130000300231170,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130100300226000,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130100300226019,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130100300226083,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130100300226096,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130100300226097,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130100300226119,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231312,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231346,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231384,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231433,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231456,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231491,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231555,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130200300231560,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300225945,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300225983,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300225987,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226037,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226048,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226104,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226112,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226113,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226146,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226201,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226213,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130300300226231,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130500300225858,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130500300225903,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130500300225977,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130500300225980,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130500300225986,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608487,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608508,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608513,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608528,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608529,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608615,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608671,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608680,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608718,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130600300608743,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231209,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231280,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231282,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231308,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231316,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231320,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37130800300231370,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37131100300225779,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37131100300225830,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37131100300225921,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37131100300225991,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
37131100300226029,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
38810000300229072,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810000300229098,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810000300229156,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810000300229217,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810000300229343,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810000300229347,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810100300224689,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810100300224706,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810100300224736,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810100300224839,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810200300229575,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810200300229594,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810200300229701,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810200300229841,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810300300224547,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810300300224664,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810500300224336,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
38810500300224507,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810500300224548,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810600300618222,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
38810600300618304,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810600300618309,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810600300618387,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810600300618430,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810600300618549,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810800300229611,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810800300229614,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38810800300229732,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
38811100300224315,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
38811100300224514,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
41710200300421434,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
41710500300421469,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
41710500300421686,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
41710600300421305,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
41710800300421090,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
41711100300421349,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120000200249131,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120000200249144,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120100200249176,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120200200249037,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120200200249048,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120200200249072,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120300200248471,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120300200248478,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120300200248669,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120300200248676,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120300200249015,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120500200246159,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120500200248490,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
42120500200248511,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
42120500200248914,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120500200249021,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120500200249074,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120500200249082,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120500200249132,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120500200249158,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200246071,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246073,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246076,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246077,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246081,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246082,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246083,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246086,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246087,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246089,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246091,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246092,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246093,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246094,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246096,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246098,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246110,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246112,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246113,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246115,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246120,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246150,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246151,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246152,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246154,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246155,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246162,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246163,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246173,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246174,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246189,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200246193,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120600200248757,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120600200248856,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120600200248947,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200248952,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200248997,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200248999,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249000,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249032,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249044,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249055,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249064,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249107,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249132,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120600200249146,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200243651,2019,EPSG5070_50KM_26_19,1,DEM_MASKED
42120800200246017,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246019,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246024,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246025,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246026,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246027,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246028,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246036,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246038,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246041,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246042,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246043,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246045,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246046,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246047,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246050,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246054,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246056,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246057,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246058,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246059,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246060,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246061,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246068,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246070,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246075,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246077,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246080,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246081,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246082,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246083,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246090,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246091,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246092,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246094,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246096,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246097,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246099,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246101,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246102,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246103,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246104,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246105,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246111,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246113,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246118,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246120,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246124,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246126,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200246127,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
42120800200248385,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
42120800200248695,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120800200248711,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42120800200248798,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200248917,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200248918,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200248976,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200248994,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200249019,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200249081,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200249086,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200249098,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42120800200249125,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248404,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
42121100200248480,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
42121100200248839,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248863,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248864,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248885,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248914,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248924,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248976,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200248979,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200249062,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200249070,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200249125,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42121100200249161,2019,EPSG5070_50KM_30_24,3,DEM_MASKED
42780000300220624,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780100300215826,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780200300220988,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780300300215656,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780300300215820,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780300300215833,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780300300215837,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780500300215298,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780500300215330,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780500300215695,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780600300637583,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780600300637801,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780600300637854,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300220828,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300220902,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300220944,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300220957,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300220967,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300221175,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42780800300221179,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42781100300215157,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42781100300215224,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42781100300215238,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42781100300215311,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42781100300215525,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
42781100300215538,2019,EPSG5070_50KM_27_19,1,DEM_MASKED
44000500300424164,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
44000500300424176,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
44000600300423741,2019,EPSG5070_50KM_28_22,0,DEM_MASKED
44000600300423887,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
44000800300423646,2019,EPSG5070_50KM_28_22,0,DEM_MASKED
44000800300423792,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
44000800300423794,2019,EPSG5070_50KM_28_21,2,DEM_MASKED
44001100300423878,2019,EPSG5070_50KM_28_22,0,DEM_MASKED
45220200300422024,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220200300422030,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220300300421906,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220500300422031,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220500300422047,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220500300422055,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220500300422183,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220500300422184,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220600300421741,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220600300421752,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220600300421755,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220600300421756,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220600300421771,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45220800300422022,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45221100300422015,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45221100300422078,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45221100300422097,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45221100300422113,2019,EPSG5070_50KM_29_23,3,DEM_MASKED
45630000200251678,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630000200251686,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630000200251729,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630000200251871,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630000200251976,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630000200252064,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630000200252102,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630100200251654,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630100200251754,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630100200251899,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630100200251955,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630100200251969,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630100200252067,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630200200251807,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630200200251867,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630200200252014,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630200200252058,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630200200252067,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630200200252168,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630200200252173,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630200200252195,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630300200251733,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251740,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251750,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251776,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251782,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251884,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251952,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200251994,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630300200252117,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630300200252127,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630300200252129,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630300200252164,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630300200252209,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200249502,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
45630500200249522,2019,EPSG5070_50KM_29_24,2,DEM_MASKED
45630500200251807,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251849,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251865,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251869,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251893,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251912,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251934,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251944,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200251951,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200252009,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200252053,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200252065,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200252113,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630500200252130,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252133,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252185,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252193,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252241,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252245,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252247,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252252,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252256,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630500200252269,2019,EPSG5070_50KM_31_27,4,DEM_MASKED
45630600200251747,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630600200251844,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630600200251845,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630600200251865,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630600200251881,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630600200251926,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
45630600200251987,2019,EPSG5070_50KM_31_26,0,DEM_MASKED
