representation,outer_fold,feature,importance_mean,importance_sd,heldout_n
sentinel1_c_palsar_l,4,aspect_cos,0.18512226917219246,0.015210245015226751,5000
sentinel1_sentinel2,0,VV,1.0241816614700952,0.0352770937529479,5000
sentinel1_sentinel2,0,VH,2.149292028543362,0.052691517604498556,5000
sentinel1_sentinel2,0,VV_minus_VH,0.40360652096006316,0.017312207606041356,5000
sentinel1_sentinel2,0,B2,11.870660813390396,0.4089763399406279,5000
sentinel1_sentinel2,0,B3,22.242062103781674,0.7408614503466382,5000
sentinel1_sentinel2,0,B4,15.477386809977219,0.3026398747985681,5000
sentinel1_sentinel2,0,B5,14.85122955368353,0.26334824296545467,5000
sentinel1_sentinel2,0,B6,11.275439674837537,0.1700058843339165,5000
sentinel1_sentinel2,0,B7,4.77439228168988,0.16534468329374324,5000
sentinel1_sentinel2,0,B8,2.774862290451092,0.27204017329818964,5000
sentinel1_sentinel2,0,B8A,3.8110151938518677,0.2737780680941711,5000
sentinel1_sentinel2,0,B11,9.506025417528889,0.3692256238697899,5000
sentinel1_sentinel2,0,B12,24.830017252088968,0.3591689665152132,5000
sentinel1_sentinel2,0,NDVI,2.6817319549208207,0.18039754530842841,5000
sentinel1_sentinel2,0,EVI,0.46986176330437956,0.13743885249707263,5000
sentinel1_sentinel2,0,NDMI,7.511125781219235,0.24277561170851678,5000
sentinel1_sentinel2,0,NBR,4.483049079141547,0.3514211646789903,5000
sentinel1_sentinel2,0,NDRE,2.496468028451171,0.1366000324118866,5000
sentinel1_sentinel2,0,elevation,6.922400338293893,0.08795246262676411,5000
sentinel1_sentinel2,0,slope,1.4299684431192172,0.010726137296268291,5000
sentinel1_sentinel2,0,aspect_sin,0.2966299390369566,0.09396356379310428,5000
sentinel1_sentinel2,0,aspect_cos,0.13833722794644623,0.1182362728815655,5000
sentinel1_sentinel2,1,VV,0.7899987422424365,0.17467527784528908,5000
sentinel1_sentinel2,1,VH,2.6522237417840935,0.07655735516949985,5000
sentinel1_sentinel2,1,VV_minus_VH,0.37064795499709646,0.10062432440374997,5000
sentinel1_sentinel2,1,B2,8.314640716502103,0.14117367232324984,5000
sentinel1_sentinel2,1,B3,5.858616368294231,0.04684344023264592,5000
sentinel1_sentinel2,1,B4,7.40928312266109,0.3373751343842626,5000
sentinel1_sentinel2,1,B5,9.456314016434655,0.2724819824569292,5000
sentinel1_sentinel2,1,B6,12.077793875563813,0.2970469834538479,5000
sentinel1_sentinel2,1,B7,6.880238727583769,0.2979129521890798,5000
sentinel1_sentinel2,1,B8,2.12240045893518,0.09298969876085568,5000
sentinel1_sentinel2,1,B8A,7.681734990328001,0.294284412626417,5000
sentinel1_sentinel2,1,B11,5.158186793176786,0.09802803080725976,5000
sentinel1_sentinel2,1,B12,14.707312971986203,0.4656019898747469,5000
sentinel1_sentinel2,1,NDVI,1.3648547595767535,0.0939678611800124,5000
sentinel1_sentinel2,1,EVI,1.0559394752541682,0.10641260781631418,5000
sentinel1_sentinel2,1,NDMI,5.897324982104441,0.08248773847094654,5000
sentinel1_sentinel2,1,NBR,10.035244083152904,0.31380692724223486,5000
sentinel1_sentinel2,1,NDRE,1.944041985287048,0.050428421118796564,5000
sentinel1_sentinel2,1,elevation,10.529020760794452,0.35015127491459935,5000
sentinel1_sentinel2,1,slope,0.25956658549789796,0.06428456947695291,5000
sentinel1_sentinel2,1,aspect_sin,1.2811152151097691,0.13785422505641218,5000
sentinel1_sentinel2,1,aspect_cos,-0.017423245843583384,0.05414417372142423,5000
sentinel1_sentinel2,2,VV,1.4266495150572542,0.10190835416525582,5000
sentinel1_sentinel2,2,VH,1.2519897233833603,0.06573054510730038,5000
sentinel1_sentinel2,2,VV_minus_VH,0.3481982548426951,0.021510513791838715,5000
sentinel1_sentinel2,2,B2,2.7152537852186733,0.05219054903750155,5000
sentinel1_sentinel2,2,B3,1.7875677507064627,0.09388730710671703,5000
