shot_number,lon,lat,year,spatial_block_id,spatial_fold,agbd,agbd_se
146340800300426240,-83.87793374314685,31.321225218721843,2021,EPSG5070_50KM_22_19,3,199.803833,10.301215171813965
146341100300426629,-83.9043271622822,31.35272430856338,2021,EPSG5070_50KM_22_19,3,92.348907,10.298787117004396
146341100300426683,-83.88079202692211,31.33215447540384,2021,EPSG5070_50KM_22_19,3,102.80015563964844,10.301185607910156
146950000300244356,-84.15565101585652,31.240078497751227,2021,EPSG5070_50KM_22_19,3,106.647369,10.29834270477295
146950000300244642,-84.03590185706622,31.13410796121609,2021,EPSG5070_50KM_22_19,3,455.056549,10.327534675598145
146950000300244733,-83.99796828440456,31.10042837095941,2021,EPSG5070_50KM_22_19,3,116.866074,10.30258846282959
146950100300236895,-84.23991910756455,31.323008859143226,2021,EPSG5070_50KM_22_19,3,13.430033683776855,10.305375099182127
146950100300237541,-83.96988040686891,31.08403671548694,2021,EPSG5070_50KM_22_19,3,151.214615,10.29563045501709
146950200300245544,-84.2452388151213,31.336979222743658,2021,EPSG5070_50KM_22_19,3,78.89960479736328,10.29647159576416
146950200300245635,-84.20677460943429,31.303023168221667,2021,EPSG5070_50KM_22_19,3,117.253639,10.295570373535156
146950200300245653,-84.19926102415921,31.296388025854142,2021,EPSG5070_50KM_22_19,3,70.452553,10.295251846313477
146950200300245670,-84.19215767618108,31.290118529773004,2021,EPSG5070_50KM_22_19,3,150.2490997314453,10.298542976379396
146950300300237820,-83.91056098555492,31.04899264030792,2021,EPSG5070_50KM_22_19,3,136.577942,10.300538063049316
146950500300236602,-84.33805946264982,31.43354105605603,2021,EPSG5070_50KM_22_19,3,109.466629,10.304322242736816
146950500300236701,-84.29655415004436,31.39705669123673,2021,EPSG5070_50KM_22_19,3,17.911088943481445,10.303242683410645
146950500300236836,-84.23995923947402,31.34733325538976,2021,EPSG5070_50KM_22_19,3,1.2719420194625854,3.0057199001312256
146950500300237008,-84.16804285768404,31.283849033691848,2021,EPSG5070_50KM_22_19,3,10.725030899047852,10.307068824768066
146950500300237025,-84.16093505060485,31.277575078509656,2021,EPSG5070_50KM_22_19,3,60.42914962768555,10.29616641998291
146950500300237257,-84.0640164892082,31.191911288171912,2021,EPSG5070_50KM_22_19,3,10.477989196777344,10.307269096374512
146950500300237340,-84.02942724233662,31.161237132025253,2021,EPSG5070_50KM_22_19,3,10.725030899047852,10.307068824768066
146950500300237463,-83.97816987572726,31.11572754667378,2021,EPSG5070_50KM_22_19,3,10.883666038513184,10.306944847106934
146950500300237478,-83.97191821605033,31.110184884064346,2021,EPSG5070_50KM_22_19,3,11.14171314239502,10.30681324005127
146950500300237653,-83.89833413046637,31.04467623048817,2021,EPSG5070_50KM_22_19,3,16.102140426635742,10.303750991821287
146950600300616037,-84.3353037381988,31.43956976068029,2021,EPSG5070_50KM_22_19,3,24.19879150390625,10.300551414489746
146950600300616094,-84.31055572735217,31.417800429337365,2021,EPSG5070_50KM_22_19,3,106.96097564697266,10.304694175720217
146950600300616151,-84.28665940480676,31.39682927708301,2021,EPSG5070_50KM_22_19,3,10.545090675354004,10.30721378326416
146950600300616213,-84.260649468362,31.373989761487262,2021,EPSG5070_50KM_22_19,3,83.569946,3.017167091369629
146950600300616474,-84.15147729727049,31.277682096934942,2021,EPSG5070_50KM_22_19,3,155.600067,10.296138763427734
146950600300616741,-84.03832314893825,31.17762432839666,2021,EPSG5070_50KM_22_19,3,57.963226318359375,10.296113014221191
146950600300616812,-84.00873701344864,31.151337927686605,2021,EPSG5070_50KM_22_19,3,46.42181396484375,10.297340393066406
146950600300617107,-83.8851887005608,31.041421086719165,2021,EPSG5070_50KM_22_19,3,11.747369766235352,10.30635929107666
146950800300243972,-84.34179173023156,31.451591497120383,2021,EPSG5070_50KM_22_19,3,131.805222,10.295490264892578
146950800300244005,-84.32798189426904,31.43944044674973,2021,EPSG5070_50KM_22_19,3,101.423553,10.302165031433104
146950800300244082,-84.29570246174315,31.411027054837177,2021,EPSG5070_50KM_22_19,3,126.670021,10.30745792388916
146950800300244150,-84.26720434691057,31.38598028421997,2021,EPSG5070_50KM_22_19,3,11.366950035095217,10.3067626953125
146950800300244243,-84.22821396729924,31.351712092624243,2021,EPSG5070_50KM_22_19,3,43.36376953125,10.297242164611816
146950800300244515,-84.11407881673524,31.2509141133111,2021,EPSG5070_50KM_22_19,3,12.41779327392578,10.306059837341309
146950800300244771,-84.00685973190514,31.15601106559062,2021,EPSG5070_50KM_22_19,3,175.450531,10.299571990966797
146950800300244802,-83.99311678245842,31.143797587805228,2021,EPSG5070_50KM_22_19,3,40.34477233886719,10.297618865966797
146951100300236485,-84.34845362720542,31.465842784087183,2021,EPSG5070_50KM_22_19,3,79.268951,10.29926872253418
146951100300236504,-84.3404852136229,31.45882861813012,2021,EPSG5070_50KM_22_19,3,101.969307,10.302749633789062
146951100300236528,-84.33043439984843,31.44999067984219,2021,EPSG5070_50KM_22_19,3,34.62641525268555,10.298306465148926
146951100300236654,-84.27762080697143,31.403513469562128,2021,EPSG5070_50KM_22_19,3,123.828613,10.295385360717772
146951100300236694,-84.26001627601242,31.38806268441193,2021,EPSG5070_50KM_22_19,3,10.62494945526123,10.307293891906738
146951100300236737,-84.24198367135229,31.372223957470094,2021,EPSG5070_50KM_22_19,3,245.180847,3.1996850967407227
146951100300236844,-84.19718308306831,31.332760913147094,2021,EPSG5070_50KM_22_19,3,74.575333,10.29483413696289
146951100300236893,-84.17667121822247,31.314652503769057,2021,EPSG5070_50KM_22_19,3,65.643219,10.29664134979248
146951100300236981,-84.13993714374418,31.28218578899891,2021,EPSG5070_50KM_22_19,3,75.11201477050781,10.297582626342772
146951100300237005,-84.12989970727287,31.27331217790255,2021,EPSG5070_50KM_22_19,3,106.011864,10.29560375213623
146951100300237113,-84.08477806371305,31.233421059878427,2021,EPSG5070_50KM_22_19,3,10.883666038513184,10.306944847106934
146951100300237324,-83.9967866226254,31.15547597346421,2021,EPSG5070_50KM_22_19,3,29.06557273864746,10.299368858337402
146951100300237477,-83.93305715036955,31.09884984918649,2021,EPSG5070_50KM_22_19,3,11.27422046661377,10.306833267211914
146951100300237510,-83.91929190541757,31.08665866690637,2021,EPSG5070_50KM_22_19,3,109.915649,10.298901557922363
146951100300237564,-83.89684033161348,31.06664176227745,2021,EPSG5070_50KM_22_19,3,104.881126,10.301127433776855
151170200200245370,-84.30117377873572,31.410344812376003,2021,EPSG5070_50KM_22_19,3,10.748053550720217,10.30724811553955
151170500200245338,-84.35074560514688,31.349585101421752,2021,EPSG5070_50KM_22_19,3,10.741254806518556,10.306987762451172
151170500200245592,-84.24430686300113,31.44306569590619,2021,EPSG5070_50KM_22_19,3,144.630753,10.29544734954834
151170600200245136,-84.36060467757605,31.33269848573235,2021,EPSG5070_50KM_22_19,3,10.958430290222168,10.30695629119873
151170600200245161,-84.35013916740361,31.34192436581193,2021,EPSG5070_50KM_22_19,3,10.595728874206545,10.307049751281738
151170600200245388,-84.25505775564099,31.425470083149293,2021,EPSG5070_50KM_22_19,3,10.68569564819336,10.30698013305664
151170800200245130,-84.31145200666391,31.36716287777443,2021,EPSG5070_50KM_22_19,3,155.0235595703125,10.29851531982422
151170800200245247,-84.26245986338971,31.410215498445453,2021,EPSG5070_50KM_22_19,3,101.079353,10.303192138671877
151170800200245253,-84.25993601219345,31.412422753466917,2021,EPSG5070_50KM_22_19,3,10.692520141601562,10.307238578796388
151171100200245175,-84.37436100432593,31.303683115177574,2021,EPSG5070_50KM_22_19,3,10.595728874206545,10.307049751281738
151171100200245225,-84.35344782038527,31.32213487533674,2021,EPSG5070_50KM_22_19,3,111.3048095703125,10.29572582244873
151171100200245287,-84.32749585225422,31.34496993183144,2021,EPSG5070_50KM_22_19,3,10.741254806518556,10.306987762451172
151171100200245345,-84.30319821061398,31.366311189473237,2021,EPSG5070_50KM_22_19,3,10.4717378616333,10.307202339172363
151171100200245498,-84.23907633746543,31.42261625847509,2021,EPSG5070_50KM_22_19,3,12.545119285583496,10.305856704711914
151171100200245540,-84.22148518380959,31.4380937982316,2021,EPSG5070_50KM_22_19,3,73.123489,10.298877716064451
151780800200245374,-84.33049682726319,31.461530833368503,2021,EPSG5070_50KM_22_19,3,91.32102966308594,10.299283981323242
151781100200245475,-84.35518241069506,31.43217211203262,2021,EPSG5070_50KM_22_19,3,11.851901054382324,10.30615234375
151781100200245528,-84.33279772340676,31.45152015150353,2021,EPSG5070_50KM_22_19,3,165.952347,10.298490524291992
151781100200245554,-84.32182387571423,31.46104033225263,2021,EPSG5070_50KM_22_19,3,138.791122,10.312092781066896
158030000200096186,-83.91084190892128,31.0327882670797,2021,EPSG5070_50KM_22_19,3,117.369202,10.299866676330566
158030300200092412,-83.9769971321502,30.997650550778527,2021,EPSG5070_50KM_22_19,3,124.4907455444336,10.294610023498535
158030500200092832,-83.98424763046312,31.000223452086374,2021,EPSG5070_50KM_22_19,3,73.757103,10.298162460327148
158030500200092930,-83.94266651313973,31.03725628633525,2021,EPSG5070_50KM_22_19,3,49.06218338012695,10.296645164489746
158030500200093011,-83.90894679097357,31.06720360901018,2021,EPSG5070_50KM_22_19,3,10.46188259124756,10.307353019714355
158030500200093021,-83.9047864496907,31.07089574468244,2021,EPSG5070_50KM_22_19,3,10.545090675354004,10.30721378326416
158030500200093089,-83.87653358541607,31.096058451927043,2021,EPSG5070_50KM_22_19,3,215.387466,10.306262016296388
158030500200093090,-83.8761188890181,31.096428557314464,2021,EPSG5070_50KM_22_19,3,235.938278,10.305326461791992
158030600200394283,-84.00892875479393,30.98638240241647,2021,EPSG5070_50KM_22_19,3,77.622437,10.295589447021484
158030600200394518,-83.91077502240549,31.07372281475033,2021,EPSG5070_50KM_22_19,3,52.29648208618164,10.296542167663574
158030800200096219,-83.87821020741217,31.11152707348144,2021,EPSG5070_50KM_22_19,3,160.563675,10.298887252807615
158031100200092454,-83.90050571267939,31.099737210296123,2021,EPSG5070_50KM_22_19,3,183.149155,10.298927307128906
158031100200092486,-83.88721313243907,31.111585041795127,2021,EPSG5070_50KM_22_19,3,171.92156982421875,10.301363945007324
159860000200245161,-84.34457866838997,31.1637699014236,2021,EPSG5070_50KM_22_19,3,150.817123,10.298951148986816
159860600200245614,-84.13488052314956,31.308561371730047,2021,EPSG5070_50KM_22_19,3,12.57060432434082,10.306018829345703
159860800200245483,-84.12933340143908,31.304829104148315,2021,EPSG5070_50KM_22_19,3,12.104711532592772,10.306282043457031
159861100200245099,-84.32246598626593,31.12549297798083,2021,EPSG5070_50KM_22_19,3,11.835078239440918,10.306229591369627
160470600200245570,-84.32088300539195,31.28434845300984,2021,EPSG5070_50KM_22_19,3,10.702459335327148,10.307087898254396
160470800200245388,-84.37169892099702,31.230567235204227,2021,EPSG5070_50KM_22_19,3,10.877236366271973,10.306880950927734
160470800200245514,-84.31823429936621,31.27786937917918,2021,EPSG5070_50KM_22_19,3,60.480438,10.2955904006958
160471100200245477,-84.37053509562207,31.223459428125032,2021,EPSG5070_50KM_22_19,3,124.875313,10.29901123046875
160471100200245702,-84.27452619084033,31.30836963038475,2021,EPSG5070_50KM_22_19,3,11.451555252075195,10.306265830993652
167990300300209349,-83.90526357350342,31.39969647906037,2021,EPSG5070_50KM_22_19,3,11.559389114379885,10.30649757385254
167990500300209168,-83.93399802069185,31.4136311698524,2021,EPSG5070_50KM_22_19,3,11.227338790893556,10.306679725646973
167990500300209289,-83.88333817362363,31.36910704583373,2021,EPSG5070_50KM_22_19,3,11.465938568115234,10.30656623840332
167990600300643832,-83.92609649362512,31.398760067839152,2021,EPSG5070_50KM_22_19,3,10.77659797668457,10.307099342346191
167990600300643959,-83.8729484681691,31.3520331479001,2021,EPSG5070_50KM_22_19,3,184.068832,10.30008029937744
167990800300214214,-83.87240891694164,31.34043056695902,2021,EPSG5070_50KM_22_19,3,176.731033,10.300326347351074
167991100300208977,-83.92953446053733,31.382890127189945,2021,EPSG5070_50KM_22_19,3,57.09163665771485,10.297371864318848
167991100300209027,-83.90860789929351,31.364509712647628,2021,EPSG5070_50KM_22_19,3,153.047699,10.29577922821045
167991100300209110,-83.8739160930977,31.333938115825205,2021,EPSG5070_50KM_22_19,3,30.513041,10.299859046936035
167991100300209132,-83.8647303449276,31.325813633705827,2021,EPSG5070_50KM_22_19,3,115.5280303955078,10.294687271118164
116910500300425582,-84.03587510245991,31.779076796687548,2021,EPSG5070_50KM_22_20,2,79.917686,3.0139920711517334
116910500300425963,-83.87506654116949,31.63914128742832,2021,EPSG5070_50KM_22_20,2,10.634878158569336,10.307141304016112
116910500300426114,-83.81067712195772,31.582880809436983,2021,EPSG5070_50KM_22_20,2,43.05048370361328,10.297493934631348
116910600300425149,-83.93368588361808,31.68233659933304,2021,EPSG5070_50KM_22_20,2,97.130669,3.029582977294922
116910600300425225,-83.90159373333644,31.65446721774901,2021,EPSG5070_50KM_22_20,2,1.02217698097229,3.0072898864746094
116910600300425263,-83.88557218325143,31.640519149653827,2021,EPSG5070_50KM_22_20,2,10.22755241394043,10.307402610778809
116910800300424926,-84.05545501518559,31.777177219638784,2021,EPSG5070_50KM_22_20,2,0.9198619723320008,3.0080039501190186
116910800300424935,-84.051651401987,31.77387302575817,2021,EPSG5070_50KM_22_20,2,0.9198619723320008,3.0080039501190186
116910800300425022,-84.01490395020555,31.741910189407083,2021,EPSG5070_50KM_22_20,2,24.636293411254883,10.300379753112791
116910800300425279,-83.90473739957912,31.646084107768523,2021,EPSG5070_50KM_22_20,2,50.97368240356445,2.9922900199890137
116910800300425437,-83.8373737599647,31.58726856487358,2021,EPSG5070_50KM_22_20,2,10.378938674926758,10.3074951171875
116911100300425184,-84.02308640063862,31.741375097280663,2021,EPSG5070_50KM_22_20,2,10.500650405883787,10.307449340820312
116911100300425198,-84.01717363264176,31.736224835563934,2021,EPSG5070_50KM_22_20,2,10.715088844299316,10.307220458984377
116911100300425401,-83.93063585849752,31.660955209781765,2021,EPSG5070_50KM_22_20,2,57.82311248779297,2.996756076812744
116911100300425472,-83.90068407672153,31.634896223225425,2021,EPSG5070_50KM_22_20,2,0.8828750252723694,3.008275032043457
122400600300641292,-84.2275673976465,31.772200862863137,2021,EPSG5070_50KM_22_20,2,98.797836,10.29629898071289
124230800300425251,-84.30446013621211,31.552986995974685,2021,EPSG5070_50KM_22_20,2,0.9198619723320008,3.0080039501190186
132110500200246024,-83.97462043128873,31.623449710821237,2021,EPSG5070_50KM_22_20,2,79.589447,3.013710021972656
132110500200246385,-83.82239118042513,31.755840421098046,2021,EPSG5070_50KM_22_20,2,158.243149,11.109889030456545
132110600200245799,-83.98788179782167,31.60364238394183,2021,EPSG5070_50KM_22_20,2,55.034302,2.9948770999908447
132110600200245800,-83.98746264232264,31.60401248932926,2021,EPSG5070_50KM_22_20,2,3.265131950378418,2.997576951980591
132110600200245857,-83.96265220406127,31.62571939325744,2021,EPSG5070_50KM_22_20,2,1.2719420194625854,3.0057199001312256
132110600200245939,-83.92816997561498,31.655840620873462,2021,EPSG5070_50KM_22_20,2,1.0619250535964966,3.0070250034332275
132110600200246164,-83.83324909149027,31.73828939935168,2021,EPSG5070_50KM_22_20,2,53.40299987792969,10.29612922668457
132110800200245613,-84.01238455811036,31.573458728911053,2021,EPSG5070_50KM_22_20,2,10.53517246246338,10.307366371154783
132110800200245885,-83.89782579294629,31.673360428912453,2021,EPSG5070_50KM_22_20,2,10.20175075531006,10.307641983032228
132111100200245990,-83.9093748646747,31.65525647863546,2021,EPSG5070_50KM_22_20,2,0.8828750252723694,3.008275032043457
132111100200246035,-83.89037463508596,31.671755152533212,2021,EPSG5070_50KM_22_20,2,10.551347732543944,10.307280540466309
132111100200246079,-83.87183815200679,31.68789263924564,2021,EPSG5070_50KM_22_20,2,119.65575408935548,10.29628086090088
132111100200246128,-83.85121035053355,31.70580038907628,2021,EPSG5070_50KM_22_20,2,30.853621,2.982995986938477
145120500300424737,-84.04495383220474,31.86884295999447,2021,EPSG5070_50KM_22_20,2,179.156296,10.301557540893556
145120500300424794,-84.01998732540649,31.847220778986305,2021,EPSG5070_50KM_22_20,2,83.214912,10.299742698669434
145120500300424837,-84.00178527490631,31.831453397661324,2021,EPSG5070_50KM_22_20,2,95.35982513427734,10.301931381225586
145120500300424904,-83.97344768771167,31.806888209957897,2021,EPSG5070_50KM_22_20,2,36.78116226196289,10.29817008972168
145120600300424070,-84.07540503329871,31.88740173857891,2021,EPSG5070_50KM_22_20,2,133.355774,10.295483589172363
145120600300424159,-84.0368427273885,31.85405212180019,2021,EPSG5070_50KM_22_20,2,10.80914306640625,10.306933403015137
145120600300424169,-84.03261104048879,31.850391199835304,2021,EPSG5070_50KM_22_20,2,10.316028594970703,10.307328224182127
145120600300424172,-84.03134019668855,31.849289801875106,2021,EPSG5070_50KM_22_20,2,11.049891471862791,10.306885719299316
145120600300424200,-84.01949236518955,31.83903386945218,2021,EPSG5070_50KM_22_20,2,10.844011306762695,10.306855201721191
145120600300424234,-84.00509838698902,31.826566222906745,2021,EPSG5070_50KM_22_20,2,177.359375,10.29964542388916
145120600300424257,-83.99536862849041,31.81812068551153,2021,EPSG5070_50KM_22_20,2,116.488419,10.296734809875488
145120600300424303,-83.97592248879633,31.80126974263056,2021,EPSG5070_50KM_22_20,2,222.293869,10.303656578063965
145120800300423481,-84.0855584063974,31.885011660414268,2021,EPSG5070_50KM_22_20,2,11.848655700683594,2.984895944595337
145120800300423580,-84.04321032369282,31.848389063462317,2021,EPSG5070_50KM_22_20,2,73.699097,10.295110702514648
145120800300423604,-84.03304803239202,31.83959571618492,2021,EPSG5070_50KM_22_20,2,11.730541229248049,10.306436538696287
145120800300423610,-84.03051080389261,31.83739292026452,2021,EPSG5070_50KM_22_20,2,11.089847564697266,10.306977272033691
145120800300423668,-84.0059723707955,31.816127467340632,2021,EPSG5070_50KM_22_20,2,125.03194427490234,10.308143615722656
145120800300423707,-83.98948261509986,31.80183604846434,2021,EPSG5070_50KM_22_20,2,79.60070037841797,10.299485206604004
145120800300423722,-83.9831373143008,31.79633351776439,2021,EPSG5070_50KM_22_20,2,23.553199768066406,10.301180839538574
145120800300423787,-83.95559790619473,31.77250408173477,2021,EPSG5070_50KM_22_20,2,41.529839,10.29800796508789
145120800300423907,-83.90443418070748,31.72811373074772,2021,EPSG5070_50KM_22_20,2,118.819901,10.306461334228516
145121100300424080,-84.07806711662761,31.87089860558011,2021,EPSG5070_50KM_22_20,2,10.388835906982422,10.30734157562256
145121100300424202,-84.02556566082434,31.825455906744438,2021,EPSG5070_50KM_22_20,2,49.853989,10.297040939331056
145121100300424238,-84.01034228982788,31.812261426727297,2021,EPSG5070_50KM_22_20,2,27.349441528320312,10.299720764160156
145730600300424779,-84.07927107391204,31.672094044213285,2021,EPSG5070_50KM_22_20,2,64.69598388671875,10.299519538879396
145731100300425365,-83.9265290264273,31.519699806610717,2021,EPSG5070_50KM_22_20,2,408.696075,10.316986083984377
146340000300426231,-84.21992895754194,31.57390909811746,2021,EPSG5070_50KM_22_20,2,143.646240234375,10.301063537597656
146340000300426241,-84.21571956614748,31.57023033974836,2021,EPSG5070_50KM_22_20,2,226.452469,10.304443359375
146340000300426521,-84.09760689744381,31.466926345643184,2021,EPSG5070_50KM_22_20,2,182.118546,10.3011474609375
146340100300426379,-84.15421964441836,31.5249303321464,2021,EPSG5070_50KM_22_20,2,40.35421752929688,10.29761028289795
146340200300426601,-84.129743638736,31.512770363573654,2021,EPSG5070_50KM_22_20,2,11.883420944213867,10.306376457214355
146340300300426176,-84.30091960997568,31.670787527604624,2021,EPSG5070_50KM_22_20,2,132.446167,10.299461364746094
146340300300426618,-84.11275892282342,31.50643398097671,2021,EPSG5070_50KM_22_20,2,109.238823,10.29872226715088
146340300300426698,-84.07917743278992,31.4769727003166,2021,EPSG5070_50KM_22_20,2,164.45960998535156,10.296265602111816
146340500300426083,-84.29028019486215,31.667982753041997,2021,EPSG5070_50KM_22_20,2,62.62462615966797,10.2969970703125
146340500300426097,-84.28438972237055,31.662841409527378,2021,EPSG5070_50KM_22_20,2,126.244858,10.302942276000977
146340500300426167,-84.25486155519464,31.637112396448988,2021,EPSG5070_50KM_22_20,2,89.403427,10.29847240447998
146340500300426633,-84.05765781110598,31.46456748118591,2021,EPSG5070_50KM_22_20,2,66.369141,10.298351287841797
146340500300426703,-84.02832138527538,31.43875374518751,2021,EPSG5070_50KM_22_20,2,65.063339,10.29651165008545
146340600300425638,-84.30862493659603,31.69235174029908,2021,EPSG5070_50KM_22_20,2,10.634878158569336,10.307141304016112
146340600300425648,-84.30440662699947,31.688690818334205,2021,EPSG5070_50KM_22_20,2,147.217407,10.295926094055176
146340600300425696,-84.28332399721877,31.67034161749928,2021,EPSG5070_50KM_22_20,2,236.282715,3.1883859634399414
146340600300425726,-84.2706779866312,31.659323178796207,2021,EPSG5070_50KM_22_20,2,174.40097045898438,10.296527862548828
146340600300425756,-84.25802305784153,31.64829582189104,2021,EPSG5070_50KM_22_20,2,35.10527420043945,10.298296928405762
146340600300425787,-84.24495789175494,31.636902818699483,2021,EPSG5070_50KM_22_20,2,124.230797,3.056757926940918
146340600300425788,-84.24453427715486,31.63653717241309,2021,EPSG5070_50KM_22_20,2,150.534668,3.085376024246216
146340600300425856,-84.2158711755833,31.61149486089694,2021,EPSG5070_50KM_22_20,2,10.477989196777344,10.307269096374512
146340600300425880,-84.2057668525962,31.602665840811127,2021,EPSG5070_50KM_22_20,2,41.26157760620117,10.29869556427002
146340600300425965,-84.17002715765283,31.57142983793173,2021,EPSG5070_50KM_22_20,2,73.929108,10.295734405517578
146340600300426000,-84.15533887878277,31.55854749498834,2021,EPSG5070_50KM_22_20,2,12.482303619384766,10.305773735046388
146340600300426052,-84.13347144721668,31.53942686967116,2021,EPSG5070_50KM_22_20,2,110.852821,10.297463417053224
146340600300426053,-84.13304783261661,31.539052305182665,2021,EPSG5070_50KM_22_20,2,127.392517,10.297368049621582
146340600300426118,-84.10572246136108,31.515151523536197,2021,EPSG5070_50KM_22_20,2,13.447758674621582,10.30530071258545
146340600300426124,-84.10321198746799,31.512944268514747,2021,EPSG5070_50KM_22_20,2,181.161011,10.29685401916504
146340600300426130,-84.10069259537279,31.510728095291174,2021,EPSG5070_50KM_22_20,2,10.477989196777344,10.307269096374512
146340600300426141,-84.09606850758037,31.506679231534644,2021,EPSG5070_50KM_22_20,2,23.621019,10.300713539123535
146340600300426189,-84.07587323890931,31.48903902776722,2021,EPSG5070_50KM_22_20,2,68.313408,10.296831130981444
146340600300426200,-84.07126698752111,31.48498124580858,2021,EPSG5070_50KM_22_20,2,165.367783,10.29644775390625
146340600300426246,-84.0519679981618,31.468014366300213,2021,EPSG5070_50KM_22_20,2,94.916107,10.301514625549316
146340600300426269,-84.0423318807853,31.45952423789447,2021,EPSG5070_50KM_22_20,2,130.713806,10.301528930664062
146340600300426322,-84.02011663933703,31.43998445707826,2021,EPSG5070_50KM_22_20,2,113.1821060180664,10.30486011505127
146340800300425210,-84.31481416885822,31.70400337135174,2021,EPSG5070_50KM_22_20,2,265.439575,10.31046199798584
146340800300425220,-84.31059585926165,31.7003290720837,2021,EPSG5070_50KM_22_20,2,171.076065,10.30184268951416
146340800300425227,-84.30764839346534,31.697760629876917,2021,EPSG5070_50KM_22_20,2,91.383812,10.298492431640623
146340800300425245,-84.30006346257342,31.69115670121676,2021,EPSG5070_50KM_22_20,2,286.518402,10.31076717376709
146340800300425491,-84.19638044487868,31.60073950915604,2021,EPSG5070_50KM_22_20,2,11.03343677520752,10.306966781616213
146340800300425588,-84.15390750734461,31.563595197380835,2021,EPSG5070_50KM_22_20,2,73.949837,10.29826545715332
146340800300425597,-84.1501261896513,31.56029100350023,2021,EPSG5070_50KM_22_20,2,39.454441,10.297568321228027
146340800300425754,-84.08415824866663,31.50253226755495,2021,EPSG5070_50KM_22_20,2,84.292328,10.298556327819824
146340800300425759,-84.08206693027255,31.500690658819877,2021,EPSG5070_50KM_22_20,2,217.025421,10.29909896850586
146340800300425800,-84.06481466829678,31.48560551995607,2021,EPSG5070_50KM_22_20,2,90.548882,10.299439430236816
146340800300425803,-84.06355274269865,31.48450412199586,2021,EPSG5070_50KM_22_20,2,98.361351,10.299691200256348
146340800300425807,-84.0618716616015,31.483032618648227,2021,EPSG5070_50KM_22_20,2,119.633598,10.299142837524414
146340800300425911,-84.018279489703,31.44467543138649,2021,EPSG5070_50KM_22_20,2,202.983459,10.29984188079834
146340800300425915,-84.01660286770691,31.443199468937795,2021,EPSG5070_50KM_22_20,2,86.681557,10.29960823059082
146341100300425656,-84.31394910325385,31.71161505684997,2021,EPSG5070_50KM_22_20,2,11.257590293884276,10.30691623687744
146341100300425834,-84.23891580982752,31.646258012709616,2021,EPSG5070_50KM_22_20,2,51.230770111083984,10.297067642211914
146341100300425877,-84.22078956404525,31.630446040374093,2021,EPSG5070_50KM_22_20,2,230.276657,10.300217628479004
146341100300425890,-84.21531824705268,31.6256658840448,2021,EPSG5070_50KM_22_20,2,10.692520141601562,10.307238578796388
146341100300425930,-84.1984583859696,31.610924095962112,2021,EPSG5070_50KM_22_20,2,135.496902,10.308926582336426
146341100300426060,-84.14294703695525,31.56237786279324,2021,EPSG5070_50KM_22_20,2,123.93912506103516,10.302482604980469
146341100300426062,-84.14211318505825,31.561642111119426,2021,EPSG5070_50KM_22_20,2,282.577942,10.306042671203612
146341100300426315,-84.03583051144938,31.46852716292137,2021,EPSG5070_50KM_22_20,2,101.751747,10.302577018737791
146341100300426321,-84.03331111935418,31.46631544879886,2021,EPSG5070_50KM_22_20,2,94.584846,10.301907539367676
151170100200245864,-84.13083611849409,31.567327464962563,2021,EPSG5070_50KM_22_20,2,12.224677085876465,10.306196212768556
151170100200246346,-83.92605190261459,31.74586095294044,2021,EPSG5070_50KM_22_20,2,165.133087,10.296148300170898
151170100200246396,-83.90493360002547,31.764241367482736,2021,EPSG5070_50KM_22_20,2,66.02972412109375,11.102986335754396
151170200200245523,-84.2370117736777,31.46664542227682,2021,EPSG5070_50KM_22_20,2,12.199353218078612,10.30487823486328
151170200200246006,-84.03355636991213,31.644719622846164,2021,EPSG5070_50KM_22_20,2,188.455124,10.298624992370604
151170200200246183,-83.95856320839526,31.710085585188637,2021,EPSG5070_50KM_22_20,2,68.9149398803711,10.297804832458496
151170200200246225,-83.94084274080886,31.725496238429358,2021,EPSG5070_50KM_22_20,2,81.105347,10.297691345214844
151170300200245538,-84.22621183092626,31.467916266077044,2021,EPSG5070_50KM_22_20,2,28.142927169799805,10.300285339355469
151170300200245670,-84.17082979584245,31.516538303963824,2021,EPSG5070_50KM_22_20,2,136.987656,10.308682441711426
151170300200245734,-84.14397263019754,31.540104653031285,2021,EPSG5070_50KM_22_20,2,132.906555,10.295465469360352
151170300200246088,-83.99450356288604,31.670591327158263,2021,EPSG5070_50KM_22_20,2,129.333466,10.295278549194336
151170300200246282,-83.91184074755725,31.742534463554566,2021,EPSG5070_50KM_22_20,2,169.192078,10.30040168762207
151170500200245714,-84.1927106047117,31.488374621710253,2021,EPSG5070_50KM_22_20,2,11.066325187683104,10.306801795959473
151170500200245726,-84.18768965692553,31.49279804995528,2021,EPSG5070_50KM_22_20,2,1.1715970039367676,3.006324052810669
151170500200245766,-84.17093681426773,31.507513083431643,2021,EPSG5070_50KM_22_20,2,1.7482229471206665,3.0032169818878174
151170500200245838,-84.14070856822642,31.53403135739649,2021,EPSG5070_50KM_22_20,2,147.894409,10.297221183776855
151170500200246043,-84.05354206083366,31.610108080469324,2021,EPSG5070_50KM_22_20,2,116.728554,10.298612594604492
151170500200246058,-84.04722351464093,31.615628447573503,2021,EPSG5070_50KM_22_20,2,157.602554,10.2957763671875
151170500200246164,-84.00259683129804,31.654587613477453,2021,EPSG5070_50KM_22_20,2,10.651052474975586,10.307058334350586
